Año;Mes;Total ;Animales Vivos;Carne;Pescados y moluscos;Leche y derivados;Otros productos de origen animal;Plantas vivas;Hortalizas y tubérculos;Frutas;Café, té y especias;Cereales;Productos de molineria;Semillas y frutos oleaginosos;Gomas, resinas y jugos;Materias trenzables;Grasas y aceites vegetales;Prepraciones de carnes y mariscos;Azúcares y confiterías;Cacao;Productos de cereales;Preparaciones del agro;Preparaciones alimenticias;Bebidas y líquidos;Residuos del las industrias;Tabaco y sucedáneos;Sal, azufre;Metaliferos;Combustibles;Químicos inorgánicos;Químicos orgánicos;Productos famacéuticos;Abonos;Curtiembres y derivados;Resinas y perfumería;Productos de limpieza;Materias Albuminosas;Explosivos;Productos fotógráficos;Productos derivados;Plásticos;Caucho;Pieles;Manufacturas de cuero;Productos de peletería;Madera, Carbón;Corcho;Espartería o Cestería;Pasta de madera;Papel y cartón;Productos editoriales;Seda;Lana y pelo fino;Algodón;Textiles vegetales;Filamentos sintéticos;Fibras sintéticas;Hilados;Alfombras;Tejidos especiales;Telas recubiertas;Tejidos de punto;Prendas, accesorios;Prendas, accesorios;Textíles ( los demás);Calzado;Sombreros;Paraguas;Artículos de plumas;Manufacturas de piedra;Prod. Cerámicos;Vidrio, manufacturas;Perlas finas;Fundición, hierro;Manufacturas de hierro, acero;Cobre, manufacturas;Niquel, manufacturas;Aluminio, manufacturas;Plomo, manufacturas;Zinc, manufacturas;Estaño, manufacturas;Cermet., manufacturas;Herramientas y últiles;Manufacturas de metal;Calderas, máquinas;Material eléctrico;Vehiculos y sus partes;Tractores, velocípedos;Aereonaves;Barcos;Instrumentos y óptica;Relojería y sus partes;Instrumentos músicales;Armas y municiones;Mobiliario hospitalario;Jueguetes;Manufacturas diversas;Objetos de Arte o colección y Antigüedades
2009;Julio;612249091;175852;1157128;8062577;942679;4680;5023139;12086133;42505448;62733732;307854;1323379;4506955;249515;40147;16484181;5083369;50562375;442750;12922113;5869288;12710895;16403242;2260287;15380574;863047;31392947;33963174;2620748;5787451;14545054;1525528;3298138;11659910;12937018;715863;509506;58396;13121235;15550667;13815539;627566;2713555;45;4607862;4759;40636;494146;10065364;1644556;;3534;5503933;15;1986322;965002;780867;146846;434943;229460;6628469;57396943;18250762;1496158;2538123;68717;12708;358;301946;2871903;3966024;3093051;11499498;7082110;265563;5741;3693019;54613;110943;;56;272813;580617;7351469;5924128;70704;2510837;22549;2708;1501404;178200;9794;199;2543761;449311;1635848;6120
2009;Agosto;556054367;192922;901020;7038934;786003;2795;3559102;13009455;45906781;40893476;589995;1088336;4166560;207509;12098;11179408;4187040;46588560;360070;11073563;5738473;10415141;18116657;3737927;7696550;663485;22699123;21492443;2481770;4548992;15050417;2750805;2862788;11301350;11478270;356119;453507;68855;9553018;12507518;15196825;360068;2337737;17;3987914;60;35163;514341;9836872;1748727;;2138;4443197;6;1655382;1304201;702177;153684;601097;212255;7119740;68037842;24021490;1454058;2381604;56757;9592;77;204667;2988084;3533152;3129604;11070771;6087835;212346;;4682514;42120;63971;58;;676348;523774;6283399;5693884;61200;1734427;35806;;1508442;360370;42239;;2218523;1460558;1547386;3033
2009;Septiembre;549607964;136624;1054047;5383852;608538;;3445239;12667601;43766054;24654737;150411;1309847;3719228;359568;43580;15476636;3779355;51594096;419349;12047145;6112470;11114378;12239091;2235608;6381015;844293;26937694;31410682;2749658;4926932;14006487;2605405;3207791;10626778;12326185;579581;380099;102680;9248423;14307861;15043236;534603;1774290;;3077842;795;33512;728523;10465696;1668945;775;960;3556105;;1727197;1134850;935430;81895;811553;284421;6877237;65973054;20047429;1146338;2283857;135089;6897;4796;308685;2962038;3946416;6649575;11572302;5959637;275053;;4099337;156615;245391;;;155551;422618;7586924;6044405;122305;1636957;25730;1212;1069782;117165;46102;;2618052;1241759;1038021;11989
2009;Octubre;618201974;188677;994376;5481143;503919;5750;3197867;14430582;43683824;42118260;377648;1109301;4195687;349872;16996;18139578;2609879;37923874;466005;13103741;6497146;11153688;16944937;2843856;10319733;898450;36079809;37845301;2794901;6242595;12829300;1871296;4486412;11907916;12833187;676772;601886;103738;10015130;15956331;16309000;477362;1886739;;3781282;628;75055;944746;12082796;1652748;;3169;4730064;;2271387;1502725;1032672;132095;618740;328746;7497915;71916939;29353524;1430849;2800218;126606;4594;6;397536;3053785;3149835;6579945;11522336;6045477;616496;53;6157063;826980;123843;42;305;337339;298896;10506427;6296998;104550;3107235;37053;;1215944;262581;7016;;2227648;955414;1608430;2779
2009;Noviembre;540347356;91763;621857;4807290;202183;;2616392;13142738;52481597;48580875;353609;669348;2888980;62520;31509;9182497;4649354;37744676;339416;7969188;4137233;8269740;14601836;1847217;6616647;680552;32391124;34771676;2218603;4025339;13848581;2039135;3388723;9800141;9034436;446937;297354;95053;7722359;11809662;15295399;421274;1506922;;4752679;;12464;648445;11568179;1169515;;300;3929740;687;1839518;1235614;636579;120892;445092;251725;7066705;63899441;17464584;1437236;2408659;49933;85;346;168932;2151461;2244866;6002909;6371056;4594281;758543;6;4940889;44319;201591;;;341257;467606;5970855;8399063;50740;2031887;88657;4920;1322192;78346;4064;;1905758;244966;1313803;4236
2009;Diciembre;641337323;63397;869895;5749258;281687;;3963303;18420490;57171134;57972071;834021;507808;6172303;342941;30195;10962127;4375331;84469671;301235;9788975;5411718;9852742;10488764;1744024;1136274;663453;46103175;23291782;2273980;4162827;10603584;1719829;4092004;11262160;9890038;379405;280048;103922;10012388;12812857;15425213;328115;2527028;21;3362218;290;17865;821375;10682530;1341651;1013;5171;3271683;;1669507;1342117;623299;99891;426725;417304;7030918;74415827;22963451;1147984;2304284;44261;8036;97;220792;2157207;2129685;4596314;8376827;5196502;1307287;13049;5828251;364905;52192;;1010;315060;453478;7516353;15730510;67050;2803086;86736;;1228755;185411;25159;;2083993;328087;1426881;4053
2008;Enero;593688033;252620;744916;6989000;460563;14000;6339325;15761862;36931612;70011754;1420324;1902319;5513153;198921;30409;10299110;2374138;28929349;1070328;11338120;4433581;6072457;8423593;749362;1138674;1033595;17845454;43926387;2026338;9344030;10283909;602360;2654765;9445309;11779832;251958;413834;97159;6656375;15338468;17360050;756318;1795652;559;4952053;2361;38193;833137;10525152;1534118;;57741;4933454;206;2104910;1153155;762997;111915;367472;252740;4603090;92956776;25269589;1430172;1731127;70038;17223;205;332709;4746377;6803831;2193904;13530279;8569279;1005899;6324;4773665;117538;33378;7425;3427;292303;344328;6516511;6942845;361263;3280821;175;22860;1748611;304344;25554;3545;3028102;379557;1591873;1640
2008;Febrero;642254560;124336;918065;4358547;497490;14000;6678060;15562746;39605897;89211424;2851858;1729289;4581038;113878;16117;12521094;1481770;19363651;651618;11940002;5592455;9420841;24293034;1266300;1385642;1411664;36881721;24133522;2721513;9221966;14801306;1246619;5041225;10100846;12647143;455998;379884;111277;10650810;17545641;18065002;732746;1772836;;6453163;258;31347;931592;10201250;1501585;;1691;5392518;1244;1998234;1444186;1268173;172331;570859;257601;4849906;85905666;26654062;1551653;3157110;123952;19515;301;414902;4056705;4486901;1709236;11892159;9179993;1322284;5460;5289647;120351;267208;1;1736;397312;233765;10465138;7371084;4138;3339019;600;20120;1815545;51671;2034;;3293926;599714;1322712;2131
2008;Marzo;642597858;117865;781684;3280164;619379;6230;4855634;14336470;54129334;94875745;2595888;2035914;2520641;150021;87998;16551605;1301410;28466665;439062;11261972;5136751;8094075;15124794;1373224;1131295;1123925;26286461;41050219;2643945;4155396;13624751;1253203;3040137;9542410;11705497;355369;372613;115737;9021211;15263618;18419128;518345;763267;16746;5836510;339;54911;946394;9924195;1449986;;5262;3689310;;2055814;1142761;873954;142872;453041;214749;5840660;88387295;24000235;1291687;2515672;52526;5074;359;318471;3588446;4675813;2428283;11805138;9264323;1127315;250;4985488;110378;124663;;2526;244107;256856;10037595;6040787;46108;4182107;665;;1112507;65722;79673;1553;2968996;541895;1154325;4464
2008;Abril;723528707;138318;937470;3522703;751607;17467;5051764;12632580;52802295;106731149;2988712;1614009;3279739;112139;372695;22135795;2004914;33327865;691462;13063379;8773358;8841662;17066976;2152415;1114927;1607478;24453735;49392509;2757817;8585395;14569804;2504266;3515464;11870321;14327134;575926;368673;106923;12846809;18953058;17521392;648243;1379120;82382;5585561;881;29385;1330605;11974013;1352700;;1603;7494904;120;2992532;1243458;1420721;194641;671031;456919;7295275;86201684;23532514;1433436;3029446;69280;150565;88;508050;5441556;6445123;1840878;15138451;12615264;1857164;6695;6101048;245664;93994;;3014;240845;367733;11165233;6955267;121482;4145908;1886;15835;1683788;58730;7132;1098;3902810;573812;1333000;4036
2008;Mayo;651093517;95376;943764;5637579;728487;5803;4593153;10553916;38790790;90639306;2700199;1920750;3670897;208048;203149;20624944;1472078;13272456;628676;12186017;7090757;9813550;18083761;2289029;2414891;1289412;27665035;33734513;2743432;6466948;16008958;3518721;3343619;9940599;13014614;330889;404558;115128;18219587;18762280;19128329;793740;2083962;72438;5041109;300;48378;744465;9499635;1871339;;176308;5088755;14;2598432;1840755;1060454;198957;488175;427967;6885948;78121351;24611902;1683344;2563572;54742;49839;624;390537;4567633;5478814;2266113;19206184;12076885;2629746;1921;5787447;24;201554;;5531;305049;388615;8290049;7472017;71640;5372952;6600;;1614215;26353;46005;6270;3735750;288699;1591317;5094
2008;Junio;736697272;123150;1160259;3800490;813565;;4365408;7609679;33808888;101642396;2052899;1861231;3662352;135404;48639;20124107;2170190;77460731;565128;11698368;5993689;9159937;21330751;1964285;10586447;1120709;12227802;66705452;2483099;3870572;16181465;3294052;3460587;11230843;13717072;431047;449453;60553;13280005;17739214;20618118;1007093;1690553;440;5462681;;27123;702406;9117063;1682765;;39742;6303594;;2447209;2317077;1021789;245865;616776;408311;5993545;77265863;26631531;1359160;2947154;39638;26405;28;525711;4014441;5834100;1754930;19905828;11052184;1884975;2571;5534950;207579;101496;;6574;244823;513283;8605758;7865715;5;4020538;700;9299;1644583;373149;27455;7711;3959568;703444;1530079;3976
2008;Julio;745326217;107334;1437999;8782774;897390;5915;5521589;13355233;32627668;85549138;862508;2133524;2920926;116736;28601;24068454;3740261;47959081;747971;10888682;8046560;11220883;18015435;2559256;12170586;1354346;3563136;91369645;2850592;5908380;15417262;4747147;3363554;11528338;16115522;733547;634982;88753;13471060;20658998;23860770;1143432;1812197;18889;6246927;;74854;897971;9997468;2327325;;1562;6922361;255;2688989;3219002;1038867;186943;785174;272796;7064570;68506975;28547331;1471712;3479784;55230;33626;528;535543;4370913;6514741;2184515;21741706;14400900;1842214;2752;5628789;412891;148409;361;5213;274032;728576;12172378;6255133;31672;3377115;4741;46882;2036426;32698;17178;5874;3367604;1129551;1823858;8248
2008;Agosto;685084050;118170;758904;8233944;372965;5;3681480;15458435;35764064;58587135;266339;2085669;3149603;122040;10347;18347536;4531266;63015602;637948;10444745;6462611;9182768;13364069;2849639;8034851;852882;26435770;45675215;2524423;9044525;14042808;2963671;3287477;10532481;13900343;408890;433520;93510;9615999;17488971;22165885;1108401;1885321;350;5339524;;52996;929189;10136662;2018716;;1188;8982146;;2918081;2508354;952769;175127;957649;281909;7347668;80611673;26938306;1863413;2661414;68917;18518;3238;403717;3863091;4281577;1962476;18351060;13211002;1768487;1973;5448299;147692;203510;;2103;302313;519799;8938165;7443324;4746;5150671;235375;10676;2064819;402355;44179;813;3088095;1758578;2757564;9557
2008;Septiembre;638169303;41330;991490;4918397;317295;;3589481;14977026;37799005;33820261;1107300;2616730;3091075;139468;48873;37206543;5230926;29590624;683307;11114662;6590737;9815200;11200787;2754536;2784881;913126;19272975;66801400;2991315;8444358;14422015;2365389;4601928;11357172;13890693;344828;252894;110260;9415938;17209377;24191983;955429;1865606;;5244593;1334;40560;931732;10348683;1934613;;3543;7234819;152;3828803;2976313;1274485;239346;916115;581643;7132270;80476138;17920159;1839099;2934162;77385;6156;2366;487321;4311208;5383054;2661909;13378250;9822169;1628198;22502;5247541;100017;146775;;14754;417966;699264;9172643;7667376;53993;2074426;9165;2000;1969777;95247;104364;;3514272;1465115;1930435;8473
2008;Octubre;623192430;67860;1164311;5347876;341653;7380;4559333;13444603;34084492;30676434;768166;1458645;2592305;259687;64569;30235900;3384688;55642834;877707;12768267;5974091;11535187;20553231;3235358;4079656;1196915;25842895;34935654;2769795;4424181;14567018;1610365;6140797;13161671;15007321;502641;456536;61841;9935374;18959703;21312526;833946;2212099;102;4075852;857;35104;818947;10552403;2198737;;1636;6577174;;3502637;1987996;1283535;114329;720796;409793;8429113;75110511;16791622;1857698;3704769;69868;6960;1188;409812;3453219;5354395;3347998;10315465;9998852;769006;4699;4631189;96844;57461;90;1124;323064;454387;9653561;6188331;16000;4026598;500;234;1596163;54115;77424;;3707471;1631006;1704968;11316
2008;Noviembre;517978692;124354;1171174;4567501;272872;4675;3974242;13384730;42217464;33722990;1483748;1365605;2371632;179272;12568;16665983;3430720;33081322;492025;10256527;5941147;9704563;12689396;1755141;2995277;1426508;12579786;29579744;2597218;4167587;14483351;1202536;5319118;12046046;13211672;475722;439920;131898;8945637;16818771;15255698;609434;1353710;16;4065012;475;43720;932639;10645817;1670080;;1272;6870346;;2341241;2061109;784250;129759;567294;399586;5969102;62725217;17087253;1663001;3290284;104236;446;630;355893;3238350;3506955;2251451;6817070;6447340;205574;178;3068364;146355;137666;;2555;491790;313890;8912316;7607212;53438;3606216;5000;150;918056;102414;2079;9018;3329791;590598;1961548;35356
2008;Diciembre;537978744;100450;1433455;4123416;274079;4096;3770622;15390667;49950006;61186615;350508;1098152;2775499;218439;33810;21410967;3658001;19098826;589193;12036920;5515876;8797855;21560818;2108306;3233766;774659;28503466;12784015;2216308;5944701;10848423;576995;5360458;11602520;12522779;476718;241806;121050;6956204;15302902;12670919;503013;1514808;60;4610698;1005;10569;836706;11040680;1731921;250;4062;3958860;;1764685;857096;771800;123918;479954;141367;5000313;58621738;13159299;1857364;3522870;83672;1334;604;232492;2845186;3627523;2505443;8138376;7426092;48119;2940;3131738;;16063;;;376566;483256;10301592;9620768;111792;4158962;100;380;1708032;30863;19537;10306;4122914;598399;2223663;14731
2007;Enero;544155925;125257;814731;3308572;205518;;5656026;14515436;54727828;45303495;405110;1280751;6887113;91705;24079;8589672;6465209;38803060;620067;9242174;4120600;8053880;10283121;801335;2789988;1074082;11536355;31623827;2061622;2163591;8916750;476517;2795002;9573728;9083356;323597;399672;158105;6582058;13046301;12164794;489856;1834661;100;4703885;622;26617;650553;11017921;1342399;4892;1201;5603875;640;2345411;1395906;605402;133336;575774;359177;2444335;83864176;29159491;1115196;1552351;42998;232;4643;513889;3493551;5209380;2556328;11298500;7019011;78088;7716;3626504;32834;187625;;2700;260815;484461;11149980;4538924;3930;2369986;68867;;1628170;252693;17007;3630;3012725;344553;1619834;4490
2007;Febrero;562699993;220972;812646;2656708;353308;;6600922;13215835;28099722;58604444;2024549;1115626;4090081;156591;25831;7362350;2687251;82478101;495155;8699557;4251830;7292499;6341831;812947;4899329;1306123;10638103;13044760;1926131;2959765;10190081;801600;2536068;11185727;10731134;441876;326475;150762;7478471;13858258;10759023;523726;1776007;;3962922;3634;19618;594091;7948438;1535199;;20831;4131162;;2560786;1423089;786474;73780;547150;304445;2749934;93591402;32319932;1345422;2228106;85636;814;659;415287;3938790;4206215;2302108;13400708;8342647;79654;5132;4813329;94630;74281;;2893;169437;346767;8609595;4093752;7106;3249486;396610;;1950996;954557;62049;210;2981914;509774;1524610;1757
2007;Marzo;604871903;314258;908022;1813935;597154;;5351585;11990038;51003955;74343336;1797401;1730652;4475390;130413;27809;11877606;4818800;28692354;630409;10972944;5543709;10522571;12514031;1837073;1114005;1541388;17918062;25758821;1946799;2661886;14606425;1042846;2455820;13486394;10917726;383283;434926;199291;9501197;15709347;13613870;739718;1448487;;5351971;;16986;716208;10419572;1460378;;2753;5113107;79;3345067;1741926;819972;145305;739197;562770;2824518;93679594;29419268;1470603;2834938;141168;1346;63;519107;4138109;2752968;2482997;12229168;9364374;133837;5886;5187023;69420;180069;;3643;468832;178823;8634536;7554587;16027;3733206;16890;4278;2391078;602001;32097;2530;3600603;618017;1764997;6275
2007;Abril;531631658;309936;971614;2781296;478422;12233;4595675;9692093;43218654;66507948;1728997;1209885;1402023;44682;80850;9502889;2346284;72210777;449613;8965531;4784636;6344644;7374216;1451893;954443;1229384;7246851;35755238;1340225;2055794;8439195;856036;1769397;9547074;10089644;423123;306402;51948;9280403;12796603;7940400;550371;1032044;;4314410;;23768;516154;9106397;1329804;;98857;3695704;;2552176;939425;740424;145144;525352;198704;2477327;69912250;23774975;1251616;1988704;41803;4623;1254;483752;3775822;1817325;2930703;10057193;6212245;67047;1444;4272969;128622;76669;;3028;269833;311338;5777649;4608527;50631;3184568;;10116;1298717;174601;14982;2687;2614449;320445;1385802;12257
2007;Mayo;678969895;255477;970903;4273921;735307;17245;5372398;11086373;50139520;115271860;2418329;1152986;3642680;162841;208966;8617872;4410818;48009353;507058;11692613;6958912;8358318;14068545;2427067;3151622;1812998;19899560;29307053;1947478;4113607;13438001;1910118;3248914;11133555;12893086;294720;501840;164327;13816672;16675027;15662367;670933;1685710;25;4109109;;29353;571484;9938457;1366693;;305938;4697952;16034;3292419;1573253;950405;162853;579984;529303;3764438;91332125;28644701;1480072;2486960;86343;10066;;901633;4176909;3509556;3118118;13694717;8563210;176549;2;5662335;305983;262730;40;4966;320275;339376;10220415;7384217;3764;3106785;13440;;1971627;422558;4922;1988;3486961;406303;1886857;8742
2007;Junio;618075120;230779;714927;3651400;919973;47369;5851517;6678126;50667560;83027931;880712;1318984;3328031;176315;174370;12178539;4798403;40568259;530980;11056880;5789527;9172582;9050732;2047472;5260548;1813971;19892933;26540208;1714347;3358302;13875002;1611184;2838242;9223795;11693264;608733;292756;94621;12163482;15823466;17114608;725260;2307585;2915;5798660;;46756;590027;10635304;1334919;;21548;5758399;787;5249787;1677675;863193;154263;749074;306037;4474721;80907357;30753578;1409344;2476178;61103;54012;7811;421036;4288105;4884379;1954143;11202770;6112545;184789;775;6627502;224657;114678;;1201;283797;478640;8789698;7001136;14772;3436460;120;3036;2373820;58628;10767;33995;3775392;724066;1916543;10547
2007;Julio;578930853;323677;940013;4634724;906518;331;5840478;10872959;30117705;71191504;847445;1662096;3520362;57623;47697;12260167;5850098;22729609;952507;10715686;5181706;8490852;13611243;1561632;8897848;1174468;14690553;34115234;1854097;2336216;15511565;1112161;2924571;10341628;11974958;461478;340233;175727;8159450;14961879;18508755;629018;1652329;;6719425;7200;46794;659052;8698035;2129741;;1851;5251596;;3788964;1673081;798789;164847;607540;462768;4454985;79200367;35704793;1281564;2575391;47128;28825;305;521635;5370098;3787737;2544801;9408256;7064042;162494;54;5838730;408530;190307;;4610;264970;487743;7484754;5785754;54588;4923201;1240;24897;1751709;23483;36569;2183;3569096;795823;1963232;18476
2007;Agosto;588818183;536835;899612;7256002;474001;30907;4201338;12820168;36132871;59766420;613041;1622716;2448200;159217;29099;11565176;2888311;35559189;1113241;11157168;5300415;9253007;9149533;1925333;8264911;1056653;21309205;24708780;2072847;3811594;13528017;713526;3483298;9598198;12378052;447872;273784;24112;8632511;14921986;18597436;805497;1450395;287;7172998;1783;35501;949036;9291533;1358011;;4808;5738798;8;2419503;1867081;871733;166864;642403;363855;4446080;93721958;28887051;1717961;2342182;52415;17088;1443;371206;4840715;4638842;1870950;8850171;7556969;100221;2767;6657723;524226;80207;;4848;232679;478224;8385764;7091034;44956;4922431;500;1550;1742387;105325;12137;2059;3529068;1550898;2152842;16630
2007;Septiembre;529846111;231267;812231;5823871;345300;;4183182;11249508;35314178;29322912;386032;1588840;3242753;174644;90890;13558436;6933448;17137382;782396;9864159;5036635;7955149;10363745;1494394;4572996;1125150;15331492;33277732;1791943;2227491;12708444;704693;4364943;9004738;11526649;399536;397579;193270;7662514;13115997;15936646;655447;1269818;41;7074374;;44126;667947;9756032;1257559;;20163;5235361;;2677590;1758648;777899;150980;617967;490483;3497607;97177158;28468403;1527750;2538364;60474;23895;4534;359000;4124760;4747307;2288134;10155440;7028435;1791112;1845;4302943;160592;93717;121;2953;370692;349752;8553386;7448807;10340;3391918;2823;2103;1606157;35492;1566;348;3713503;1196521;2117959;2600
2007;Octubre;557746739;488835;775700;4652531;452951;6;4014273;11743925;36012560;31289862;480185;1539462;3353252;96707;48224;14054094;4660914;23778807;996369;11950364;6178236;8820716;9719578;2470183;5678323;1158369;19983028;26030281;2295648;6646359;13775275;1307937;5505148;10695593;12640651;415702;399586;257926;7846736;17355779;16833226;905728;1512853;;6269945;;44314;799991;15362683;1765561;25;10276;7063154;2717;3295263;1185346;1171936;139984;518555;330389;3793844;82426227;27057802;1468655;3344351;68433;4853;718;290941;4744788;5627522;2928804;10823531;9402527;807241;2031;4393345;786025;128957;9;3704;159166;483062;8730571;8347180;123415;4961996;5155;;2212528;68041;2781;;3820493;1553443;2389421;3158
2007;Noviembre;539839603;326785;906048;5381203;524086;;3983870;10355804;38788443;32311772;553020;1249210;2444979;188478;35350;12789214;1490145;14130344;1344758;10640042;5834697;10079994;16098508;1168078;2917471;1331835;25535151;26077855;2015173;5847834;14143693;1406144;5509177;10426896;11937983;484941;534156;285147;8921542;17456177;18098124;840253;1761750;;6130614;1606;2808;896754;10791933;1688575;1474;15670;6133206;65;2726821;1446841;898975;115779;1008316;325785;4152529;78481651;23474253;1379823;3310473;89837;12683;995;309838;5011833;4753923;2647936;9880112;8529054;1907569;;4358062;734227;92048;;1958;199103;300880;9289143;9463992;83396;4145845;1000;10800;2092588;44790;3403;884;4406551;917237;1404177;5658
2007;Diciembre;566454211;272276;1143249;5966068;521286;;3993778;14181217;51544554;51013981;1513863;1153467;4026577;175464;138741;12847775;6394867;5888921;615061;9886004;4791476;8599455;14871680;1693057;1219147;984786;23301020;43052006;1963582;7016500;9955720;1436556;5221233;10150003;10025116;640497;371765;125301;7060269;15573672;17180546;475102;2081764;3895;5654884;8021;15827;848632;11159041;1393127;;3369;5062888;1950;2673486;1261870;841250;119073;451546;408522;3741615;78264017;25800387;1532065;3275750;81915;2043;187;217708;4679108;4866077;1205387;9545001;7721485;938281;6;4260260;48511;116206;30;4426;198822;258091;9922664;8820392;18443;3255847;200;6702;1578911;428243;122064;6436;4363241;515781;1674830;8296
2006;Enero;460581257;133288;583978;6639898;308323;1446;5186336;9433190;34666810;42035605;232679;1288485;3232818;82508;37294;8048543;1612069;39579044;385028;7160790;3061316;6938353;8621081;797476;1761614;695433;4581293;25132685;1285918;3028070;7483490;734083;2148038;7466826;8739091;165703;348134;191223;5464799;12182903;10295569;608989;1692067;150;4505603;;21676;681380;6907306;1127349;10;9236;4856458;1571;1584447;887624;572122;90910;480620;402381;2672977;83396365;31201538;3081781;1460715;47383;25469;2656;691015;2677231;920158;3721211;9705541;5042155;48966;;1710876;183229;81730;;4480;342277;289681;3762207;3642667;500;2822574;;11300;2620909;194961;4770;;2212217;405349;1390873;4367
2006;Febrero;428214088;90833;436238;1351645;472339;;6216506;9467344;23549166;41917973;375470;1141016;2472757;98226;18711;4298403;2582900;31992859;609713;7604291;2811084;5297543;8553095;634685;3263650;552021;8407540;15935513;1388835;2893835;10477722;315401;2228339;8426554;9504208;299218;266498;72441;5409250;12883415;11583187;511823;2242815;5;3649066;;16554;629467;7386369;930494;;2287;4796063;;1807284;895460;423357;70746;603864;185174;2841597;78625757;25376679;4778188;2055822;35327;2339;55;487507;2914724;1123128;3693535;11351140;6315682;72864;2;938661;157276;75439;;1255;80595;201450;4652028;4059080;65597;1736817;;13496;1468535;42786;19344;;2935866;329561;1702633;8071
2006;Marzo;495974775;148213;1043188;2568994;621523;;5796414;11467820;18802995;47084300;2614511;1181340;2613869;106536;36198;7919018;2595140;26492956;912267;10377571;3286866;6396881;8036418;2207338;5557519;779708;10348025;25403051;1320557;3538814;12293460;383604;2395235;9613088;10498881;484020;378893;235911;9274315;15204901;10984784;558739;1420835;;3222886;;19800;710650;7793487;1672144;211;2962;6255795;;2381391;1080379;940469;57835;829416;436411;3482570;92371562;35280879;1797326;2619067;58465;1242;1772;732409;3433326;1551545;2299026;11275830;6086733;104682;4;1721158;;77644;;3018;144611;344891;6646827;5021128;;2296981;85000;;4511370;14214;10530;552;3096188;1127321;1383494;4878
2006;Abril;394302785;257774;518406;1044975;585242;5633;4176905;6783708;33261330;45436349;2321130;1248729;2612241;88284;36174;5380801;877755;13714742;416466;6881250;2681877;6518460;5166520;1104709;1047278;571241;11596239;24499190;1058397;2429147;10805115;472206;2055306;7796569;6902018;211030;257728;130299;8505966;12301441;8354281;564918;1941904;23374;2550653;;20997;565463;6631041;1282929;;1145;4420497;1010;1644888;779527;444484;180122;629952;249582;3448708;64508524;20372440;1088574;1770285;38599;3494;43;574716;2766688;1380516;5157836;8466804;4537266;46659;;856159;80205;37262;;;163208;324688;4417215;4503979;1450;1818389;;850;1939803;14077;7146;98;2289292;584108;1057206;1101
2006;Mayo;483753416;153060;1008960;693651;696650;3015;4371869;9477083;39170351;46143811;2996367;1303627;3703154;112920;183775;8872255;5354846;14597757;788007;9852295;3808611;6531892;10280471;1625439;2001522;807248;5031803;25433766;1557824;3433214;11949551;834483;2680803;9510314;8539634;421014;502801;102052;14289264;14736278;10654237;737352;1277635;7283;3863298;;22131;728612;7676486;1293415;80;2457;5677024;;2331020;1103189;655168;132356;494862;310947;3741397;82556575;27364013;1356457;2893424;70963;50287;2562;1131734;4287663;1458452;5125765;12319773;6713733;50143;2;1308084;77837;202502;;1470;203777;296772;4587414;5191895;4080;2590042;;30123;3598268;12924;90362;;3475858;988071;1435265;6740
2006;Junio;543796281;173438;731727;1597733;666663;150;4376405;6131965;34903379;55294354;1041813;1442039;2353321;72057;165501;8268249;1861695;97071869;667651;8294113;4043191;7667031;4401818;1954303;2910098;665004;58862;37178033;1405981;2841552;12950877;822237;2274081;9522881;7563028;425872;329570;97825;10638243;13730698;10922205;676842;1969378;645;3788710;20;42603;526937;7182342;1439972;6341;2431;5818607;;2761412;1455887;583011;190042;671924;562469;4090144;73893380;29454019;1246354;2546572;32859;23520;11636;683191;3876749;1506548;1632134;11818962;7102864;84765;;1095571;49966;145430;7;4119;205138;391083;4702892;5613153;63696;2548331;2500;5026;487976;190249;45818;;2568455;592965;1875703;7421
2006;Julio;568173488;164454;727705;3528748;1090271;29150;5786953;6547585;25224203;66853813;844902;979846;3555747;197910;77916;7857550;3978136;49828796;719106;8532134;3499824;5852354;8735516;1307527;3743544;537541;16613846;52504330;1474799;2245736;11879698;1111529;2177574;9524503;8829184;322475;233646;262039;9018532;13181974;14811866;465684;1485496;1480;3697655;7936;22658;619899;7860871;1555880;;1596;4993167;;1682156;1353772;905101;52352;615049;299105;3727114;91769581;34899588;1041081;1899334;29423;48243;7258;888801;4064562;2744709;1625629;11980923;6807530;48397;7;2544484;64436;96929;;;100814;387338;7724786;4730290;45005;1867629;10000;8855;3988602;197054;17806;860;2642968;713302;1431431;5900
2006;Agosto;530802233;270727;834428;3529366;373153;40311;3347816;10199423;26002770;54820071;334740;1444600;4394664;76319;51571;7550300;1099237;19373891;654435;9194875;4002213;8624160;10744702;1724005;4027918;709087;6659608;17872971;1974879;3102107;11826500;1611441;3419269;10469954;12528719;237859;377790;112475;7715939;14003322;15397189;615121;2128607;20;4012936;;23519;567929;18914766;1268403;770;4208;4304332;4;2161662;1185918;724064;151769;683949;303734;3269653;104940370;40649133;1370477;2138167;58769;11759;2381;504724;4171837;4846479;3243705;11994580;6825282;96584;;1668643;40365;133443;;8358;227025;418269;6810828;7397156;164874;2695635;900;;2320899;34192;62143;;3982251;918278;1995542;13017
